page_id,name,urlslug,ID,ALIGN,EYES,HAIR,SEX,SEXUALITY,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
15961,Odin (New Earth),Odin_(New_Earth),ND,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,14,"1947, May",1947
173238,Paul Dekker (New Earth),Paul_Dekker_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,14,"1946, June",1946
144715,Gilda Gold (New Earth),Gilda_Gold_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,14,"1942, August",1942
243693,Buddy Smith (New Earth),Buddy_Smith_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,14,"1940, July",1940
278801,Waylon Grant (New Earth),Waylon_Grant_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,14,"1940, February",1940
7582,Richard Plante (New Earth),Richard_Plante_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,14,1993,1993
65286,Gregory Wolfe (New Earth),Gregory_Wolfe_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,14,ND,ND
164207,Anna Fortune (New Earth),Anna_Fortune_(New_Earth),Secret Identity,Good Characters,Gold Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2010, June",2010
175316,Lori Luthor (New Earth),Lori_Luthor_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2009, October",2009
155313,Simon Valentine (New Earth),Simon_Valentine_(New_Earth),Public Identity,ND,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2009, October",2009
194047,Simon Peters (New Earth),Simon_Peters_(New_Earth),Public Identity,Neutral Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2009, July",2009
65856,Gog I (New Earth),Gog_I_(New_Earth),Public Identity,Neutral Characters,White Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,15,"2008, March",2008
141940,Ann Preston (New Earth),Ann_Preston_(New_Earth),Public Identity,Neutral Characters,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2008, July",2008
141980,Harry Bailey (New Earth),Harry_Bailey_(New_Earth),Public Identity,Neutral Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2008, July",2008
71246,Kim Kimura (New Earth),Kim_Kimura_(New_Earth),Public Identity,Good Characters,Green Eyes,Green Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2008, August",2008
17654,Jax-Ur (New Earth),Jax-Ur_(New_Earth),Public Identity,Bad Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2007, February",2007
64884,Nix Uotan (New Earth),Nix_Uotan_(New_Earth),ND,Good Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2007, December",2007
11135,Daniel Carter (New Earth),Daniel_Carter_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2006, September",2006
181364,Emma Glenn (New Earth),Emma_Glenn_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2006, September",2006
133180,Josephine Tautin (New Earth),Josephine_Tautin_(New_Earth),Public Identity,Good Characters,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2006, October",2006
28009,Sin (New Earth),Sin_(New_Earth),Secret Identity,ND,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2006, May",2006
171054,Carl Worth (New Earth),Carl_Worth_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2005, October",2005
43006,Arturo Rodriguez (New Earth),Arturo_Rodriguez_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2004, June",2004
68536,Elias Orr (New Earth),Elias_Orr_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2004, July",2004
32561,Equus (New Earth),Equus_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,15,"2004, August",2004
14549,Io (New Earth),Io_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Homosexual Characters,Living Characters,15,"2003, November",2003
99971,Lianna (New Earth),Lianna_(New_Earth),ND,Neutral Characters,Green Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2003, May",2003
13716,Warren White (New Earth),Warren_White_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,15,"2003, July",2003
125314,Eric Cohen (New Earth),Eric_Cohen_(New_Earth),ND,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2001, March",2001
1837,Nathan Craig Jones (New Earth),Nathan_Craig_Jones_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2001, March",2001
140335,Faora (New Earth),Faora_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2001, July",2001
203451,Buzz Cohen (New Earth),Buzz_Cohen_(New_Earth),Public Identity,ND,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2000, April",2000
1802,Jill Carlyle (New Earth),Jill_Carlyle_(New_Earth),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,15,"2000, April",2000
20828,Kyle Abbot (New Earth),Kyle_Abbot_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"2000, April",2000
48783,Devastation (New Earth),Devastation_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1999, April",1999
93614,Nicholas Scratch (New Earth),Nicholas_Scratch_(New_Earth),Public Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1998, December",1998
17268,Louis Martin (New Earth),Louis_Martin_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1997, August",1997
40125,Amanda Spence (New Earth),Amanda_Spence_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1996, October",1996
200805,Cissy Chambers (New Earth),Cissy_Chambers_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1995, March",1995
5318,Scavenger (New Earth),Scavenger_(New_Earth),Secret Identity,Bad Characters,White Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1994, March",1994
112933,Yvette DuBois (New Earth),Yvette_DuBois_(New_Earth),Public Identity,Good Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1993, October",1993
127679,Joseph Gardner (New Earth),Joseph_Gardner_(New_Earth),ND,Bad Characters,Blue Eyes,Red Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1993, August",1993
295517,Huvah Jeddigar (New Earth),Huvah_Jeddigar_(New_Earth),Public Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1992, October",1992
295516,Sleer Prigatz (New Earth),Sleer_Prigatz_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,15,"1992, October",1992
20903,Aa (New Earth),Aa_(New_Earth),Secret Identity,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,15,"1992, February",1992
112924,Jesse Vega (New Earth),Jesse_Vega_(New_Earth),Public Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1989, August",1989
156853,Janwillem Kroef (New Earth),Janwillem_Kroef_(New_Earth),Public Identity,Bad Characters,ND,White Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1988, January",1988
62166,Frederick Rhino (New Earth),Frederick_Rhino_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1988, February",1988
287113,Marj (New Earth),Marj_(New_Earth),Public Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1988, December",1988
343766,Eileen Flowers (New Earth),Eileen_Flowers_(New_Earth),Public Identity,Good Characters,ND,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1988, April",1988
120050,John Reed (New Earth),John_Reed_(New_Earth),ND,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1988, April",1988
28399,Mary Martin (New Earth),Mary_Martin_(New_Earth),Public Identity,ND,Black Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1988, April",1988
129267,Gene LaBostrie (New Earth),Gene_LaBostrie_(New_Earth),Public Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1987, September",1987
72146,Belial (New Earth),Belial_(New_Earth),ND,Bad Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,15,"1987, March",1987
343747,John Hillary (New Earth),John_Hillary_(New_Earth),ND,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1987, March",1987
45999,Sondra Fuller (New Earth),Sondra_Fuller_(New_Earth),Secret Identity,Bad Characters,Black Eyes,ND,Female Characters,Heterosexual Characters,Living Characters,15,"1987, July",1987
80389,Chiller (New Earth),Chiller_(New_Earth),Secret Identity,Bad Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,15,"1986, September",1986
141727,Murray Takamoto (New Earth),Murray_Takamoto_(New_Earth),Public Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1986, June",1986
4865,Marcie Cooper (New Earth),Marcie_Cooper_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1985, May",1985
86548,John Malone (New Earth),John_Malone_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,15,"1985, January",1985
134050,Hardhat (New Earth),Hardhat_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,15,"1984, May",1984
4859,Blackbriar Thorn (New Earth),Blackbriar_Thorn_(New_Earth),Secret Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1984, February",1984
152925,Paul Hoben (New Earth),Paul_Hoben_(New_Earth),Public Identity,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1983, September",1983
136347,Jack Gold (New Earth),Jack_Gold_(New_Earth),Public Identity,Neutral Characters,Black Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,15,"1982, July",1982
8051,William Craig (New Earth),William_Craig_(New_Earth),Public Identity,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1982, August",1982
44897,Warren Griffith (New Earth),Warren_Griffith_(New_Earth),Secret Identity,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1980, November",1980
143542,Darryl Frye (New Earth),Darryl_Frye_(New_Earth),ND,ND,ND,ND,Male Characters,Heterosexual Characters,Living Characters,15,"1980, May",1980
154817,Calvin Durham (New Earth),Calvin_Durham_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,15,"1977, September",1977
174879,Patty Spivot (New Earth),Patty_Spivot_(New_Earth),ND,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1977, September",1977
5663,Starfire (New Earth),Starfire_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1976, September",1976
172447,Elpis (New Earth),Elpis_(New_Earth),Secret Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1975, June",1975
47557,Jed Paulsen (New Earth),Jed_Paulsen_(New_Earth),Public Identity,Good Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1974, December",1974
181433,Hi-Jack (New Earth),Hi-Jack_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,15,"1966, March",1966
97467,John Starr (New Earth),John_Starr_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1965, May",1965
285203,Memakata (New Earth),Memakata_(New_Earth),Public Identity,Good Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1963, May",1963
308952,Cerberus (New Earth),Cerberus_(New_Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1962, July",1962
147157,Richard Carter (Earth-One),Richard_Carter_(Earth-One),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1954, January",1954
88489,George Washington (New Earth),George_Washington_(New_Earth),ND,Good Characters,ND,White Hair,Male Characters,Heterosexual Characters,Living Characters,15,"1949, February",1949
277353,Guinevere (New Earth),Guinevere_(New_Earth),Public Identity,Good Characters,ND,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,15,"1936, February",1936
144368,Bynai Bruun (New Earth),Bynai_Bruun_(New_Earth),ND,Good Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,15,1987,1987
173272,Jack Latham (New Earth),Jack_Latham_(New_Earth),Public Identity,Good Characters,Black Eyes,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,16,"2009, October",2009
158725,Nicholas Gage (New Earth),Nicholas_Gage_(New_Earth),Public Identity,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,16,"2009, October",2009
312397,Garret Day (New Earth),Garret_Day_(New_Earth),ND,Good Characters,ND,Red Hair,Male Characters,Heterosexual Characters,Living Characters,16,"2009, May",2009
153190,Fadir Nasser (New Earth),Fadir_Nasser_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,16,"2009, July",2009
141948,Bethany Keele (New Earth),Bethany_Keele_(New_Earth),ND,Neutral Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,16,"2008, July",2008
113854,Miri Riam (New Earth),Miri_Riam_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,16,"2008, December",2008
87317,Crazy Shy Lolita Canary (New Earth),Crazy_Shy_Lolita_Canary_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,16,"2008, August",2008
49230,Forager III (New Earth),Forager_III_(New_Earth),Secret Identity,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,16,"2007, July",2007
150409,Hector (New Earth),Hector_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,16,"2007, January",2007
174434,Amparo Cardenas (New Earth),Amparo_Cardenas_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,16,"2006, July",2006
